event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2002,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2002,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:00,P2,2023-05-04 00:09:01,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:09:00,P2,2023-05-04 00:09:01,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:00,P2,2023-05-04 00:09:01,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:01,P2,2023-05-04 00:09:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:01,P2,2023-05-04 00:09:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:01,P2,2023-05-04 00:09:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:09:01,P2,2023-05-04 00:09:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:01,P2,2023-05-04 00:09:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:09:01,P2,2023-05-04 00:09:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:02,P2,2023-05-04 00:09:03,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:09:02,P2,2023-05-04 00:09:03,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:02,P2,2023-05-04 00:09:03,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:03,P2,2023-05-04 00:09:04,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:03,P2,2023-05-04 00:09:04,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:03,P2,2023-05-04 00:09:04,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:04,P2,2023-05-04 00:10:01,57.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:04,P2,2023-05-04 00:10:01,57.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:04,P2,2023-05-04 00:10:01,57.0
Task 5,,,,,,,,2023-05-04 00:10:01,P2,2023-05-04 00:10:41,40.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:10:41,P2,2023-05-04 00:10:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597481,,,,2017,Norrk?ping,female,2023-05-04 00:10:44,P2,2023-05-04 00:14:57,253.0
DataViewDestroyed,DataView_2146599920,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596855,AverageAge-Municipality,AverageAge,"[Municipality, Year]",,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
FilterSetUpdated,SharedMapFilters,,,,2017,,female,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596854,,,,,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596839,AverageAge-MapFilter-Info,AverageAge,[Year],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewDestroyed,DataView_2146600788,AverageIncome-MapFilter-Info,AverageIncome,[],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596838,AverageAge-MapFilter-Info,AverageAge,[Year],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewDestroyed,DataView_2146600787,AverageIncome-MapFilter-Info,AverageIncome,[],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596837,AverageAge-MapFilter-Info,AverageAge,[Year],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewDestroyed,DataView_2146600786,AverageIncome-MapFilter-Info,AverageIncome,[],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596836,AverageAge-MapFilter-Info,AverageAge,[Year],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
ActiveMapFiltersChanged,AgeMapFilters,,,,,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewDestroyed,DataView_2146596837,AverageAge-MapFilter-Info,AverageAge,[],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewDestroyed,DataView_2146596855,AverageAge-Municipality,AverageAge,[],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596835,AverageAge-Municipality,AverageAge,"[Municipality, Year]",,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146596854,,,,,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
ButtonClicked,AgeButton,,,,,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596831,,,,2017,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596789,Age-Main,Age,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596788,Age-Education-Side,Education,"[Education, Year]",,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596787,Age-Income-Side,Income,"[Income, Year]",,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
DataViewCreated,DataView_2146596786,AverageAge-Nation,AverageAge,[Year],,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:14:57,P2,2023-05-04 00:15:07,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596598,,,,,,both,2023-05-04 00:15:07,P2,2023-05-04 00:15:12,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596596,,,,2017,,both,2023-05-04 00:15:07,P2,2023-05-04 00:15:12,5.0
DataViewCreated,DataView_2146596554,Age-Main,Age,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:15:07,P2,2023-05-04 00:15:12,5.0
DataViewCreated,DataView_2146596553,Age-Education-Side,Education,"[Education, Year]",,,both,2023-05-04 00:15:07,P2,2023-05-04 00:15:12,5.0
DataViewCreated,DataView_2146596552,Age-Income-Side,Income,"[Income, Year]",,,both,2023-05-04 00:15:07,P2,2023-05-04 00:15:12,5.0
DataViewCreated,DataView_2146596551,AverageAge-Nation,AverageAge,[Year],,,both,2023-05-04 00:15:07,P2,2023-05-04 00:15:12,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596596,,,,2017,Norrk?ping,both,2023-05-04 00:15:12,P2,2023-05-04 00:15:21,9.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596442,,,,,,both,2023-05-04 00:15:21,P2,2023-05-04 00:15:25,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2017,,both,2023-05-04 00:15:21,P2,2023-05-04 00:15:25,4.0
DataViewCreated,DataView_2146596398,Age-Main,Age,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:15:21,P2,2023-05-04 00:15:25,4.0
DataViewCreated,DataView_2146596397,Age-Education-Side,Education,"[Education, Year]",,,both,2023-05-04 00:15:21,P2,2023-05-04 00:15:25,4.0
DataViewCreated,DataView_2146596396,Age-Income-Side,Income,"[Income, Year]",,,both,2023-05-04 00:15:21,P2,2023-05-04 00:15:25,4.0
DataViewCreated,DataView_2146596395,AverageAge-Nation,AverageAge,[Year],,,both,2023-05-04 00:15:21,P2,2023-05-04 00:15:25,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2017,Norrk?ping,both,2023-05-04 00:15:25,P2,2023-05-04 00:15:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2016,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2015,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2016,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2013,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2014,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2012,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2013,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2010,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2012,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2009,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2010,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2007,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2008,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2006,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2007,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2006,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2004,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2004,Norrk?ping,both,2023-05-04 00:15:26,P2,2023-05-04 00:15:27,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,both,2023-05-04 00:15:27,P2,2023-05-04 00:19:05,218.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2004,Norrk?ping,both,2023-05-04 00:15:27,P2,2023-05-04 00:19:05,218.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,both,2023-05-04 00:15:27,P2,2023-05-04 00:19:05,218.0
DataViewDestroyed,DataView_2146596835,AverageAge-Municipality,AverageAge,[],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596283,AverageEducation-Municipality,AverageEducation,"[Municipality, Year]",,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146596833,,,,,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596279,,,,,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewDestroyed,DataView_2146596839,AverageAge-MapFilter-Info,AverageAge,[],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596264,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewDestroyed,DataView_2146596838,AverageAge-MapFilter-Info,AverageAge,[],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596263,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596262,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewDestroyed,DataView_2146596836,AverageAge-MapFilter-Info,AverageAge,[],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596261,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
ActiveMapFiltersChanged,EducationMapFilters,,,,,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewDestroyed,DataView_2146596264,AverageEducation-MapFilter-Info,AverageEducation,[],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
ButtonClicked,EducationButton,,,,,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596277,,,,2017,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596231,Education-Main,Education,"[Education, Year]",,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596230,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596229,Education-Income-Side,EducationIncome,"[Income, Year]",,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
DataViewCreated,DataView_2146596228,AverageEducation-Nation,AverageEducation,[Year],,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:19:05,P2,2023-05-04 00:19:10,5.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146596279,,,,,,both,2023-05-04 00:19:10,P2,2023-05-04 00:19:19,9.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146596277,,,,,,both,2023-05-04 00:19:10,P2,2023-05-04 00:19:19,9.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596046,,,,,,both,2023-05-04 00:19:19,P2,2023-05-04 00:19:23,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,,both,2023-05-04 00:19:19,P2,2023-05-04 00:19:23,4.0
DataViewCreated,DataView_2146596002,Education-Main,Education,"[Education, Year]",,,both,2023-05-04 00:19:19,P2,2023-05-04 00:19:23,4.0
DataViewCreated,DataView_2146596001,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:19:19,P2,2023-05-04 00:19:23,4.0
DataViewCreated,DataView_2146596000,Education-Income-Side,EducationIncome,"[Income, Year]",,,both,2023-05-04 00:19:19,P2,2023-05-04 00:19:23,4.0
DataViewCreated,DataView_2146595999,AverageEducation-Nation,AverageEducation,[Year],,,both,2023-05-04 00:19:19,P2,2023-05-04 00:19:23,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,both,2023-05-04 00:19:23,P2,2023-05-04 00:19:33,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:19:33,P2,2023-05-04 00:19:40,7.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2016,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2015,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2016,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2014,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2013,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2014,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2013,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2012,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2010,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2011,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2009,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2010,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2008,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2009,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2008,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2006,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2006,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2003,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2003,Norrk?ping,male,2023-05-04 00:19:40,P2,2023-05-04 00:19:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:41,P2,2023-05-04 00:19:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2003,Norrk?ping,male,2023-05-04 00:19:41,P2,2023-05-04 00:19:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:41,P2,2023-05-04 00:19:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:42,P2,2023-05-04 00:20:10,28.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:42,P2,2023-05-04 00:20:10,28.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:42,P2,2023-05-04 00:20:10,28.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,female,2023-05-04 00:20:10,P2,2023-05-04 00:20:13,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:20:13,P2,2023-05-04 00:20:14,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,female,2023-05-04 00:20:14,P2,2023-05-04 00:20:24,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:20:24,P2,2023-05-04 00:20:25,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:20:25,P2,2023-05-04 00:20:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2006,Norrk?ping,male,2023-05-04 00:20:25,P2,2023-05-04 00:20:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2008,Norrk?ping,male,2023-05-04 00:20:25,P2,2023-05-04 00:20:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:20:25,P2,2023-05-04 00:20:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2010,Norrk?ping,male,2023-05-04 00:20:25,P2,2023-05-04 00:20:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2012,Norrk?ping,male,2023-05-04 00:20:25,P2,2023-05-04 00:20:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2011,Norrk?ping,male,2023-05-04 00:20:25,P2,2023-05-04 00:20:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2014,Norrk?ping,male,2023-05-04 00:20:26,P2,2023-05-04 00:20:35,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2012,Norrk?ping,male,2023-05-04 00:20:26,P2,2023-05-04 00:20:35,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:20:26,P2,2023-05-04 00:20:35,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2015,Norrk?ping,male,2023-05-04 00:20:26,P2,2023-05-04 00:20:35,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:20:26,P2,2023-05-04 00:20:35,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,female,2023-05-04 00:20:35,P2,2023-05-04 00:20:35,0.0
Task 6,,,,,,,,2023-05-04 00:20:35,P2,2023-05-04 00:20:38,3.0
